species,island,bill_length_mm,bill_depth_mm,flipper_length_mm,body_mass_g,sex,year
Adelie,Torgersen,38.5,17.9,190,3325,female,2009
Adelie,Torgersen,39.5,17.3,196,3575,female,2008
Adelie,Torgersen,35.0,15.9,186,3075,female,2009
Adelie,Torgersen,38.7,17.7,191,3275,female,2009
Adelie,Torgersen,36.1,16.1,187,3575,female,2008
Adelie,Torgersen,35.7,16.9,189,3350,female,2009
Adelie,Torgersen,38.4,17.9,191,3325,female,2009
Adelie,Torgersen,36.0,16.7,190,3025,female,2008
Adelie,Torgersen,39.0,17.6,191,3275,female,2009
Adelie,Torgersen,35.7,17.5,190,3675,female,2008
Adelie,Torgersen,41.2,17.5,182,3250,female,2007
Adelie,Torgersen,33.6,18.9,190,3600,female,2008
Adelie,Torgersen,40.3,17.1,176,3475,female,2009
Adelie,Torgersen,36.0,17.3,187,3150,female,2009
Adelie,Torgersen,38.6,17.0,188,2900,female,2009
Adelie,Torgersen,38.9,17.9,182,3625,female,2007
Adelie,Torgersen,38.7,19.0,195,3475,female,2007
Adelie,Torgersen,36.6,19.3,193,3425,female,2007
Adelie,Torgersen,41.2,17.7,182,3200,female,2007
Adelie,Torgersen,40.3,17.0,176,3450,female,2009
Adelie,Torgersen,36.3,16.2,187,3550,female,2008
Adelie,Torgersen,35.3,17.5,190,3725,female,2008
Adelie,Torgersen,38.6,17.0,188,2950,female,2009
Adelie,Torgersen,39.7,17.2,196,3500,female,2008
Adelie,Torgersen,38.4,17.9,190,3350,female,2009
Adelie,Torgersen,36.8,18.9,187,3750,female,2008
Adelie,Torgersen,38.7,19.0,195,3450,female,2007
Adelie,Torgersen,38.9,17.1,191,3050,female,2009
Adelie,Torgersen,39.5,17.4,186,3825,female,2007
Adelie,Torgersen,38.5,17.0,188,2850,female,2009
Adelie,Torgersen,41.2,17.6,182,3200,female,2007
Adelie,Torgersen,38.7,19.0,195,3450,female,2007
Adelie,Torgersen,40.8,16.8,192,3675,female,2008
Adelie,Torgersen,36.2,17.2,187,3175,female,2009
Adelie,Torgersen,36.5,19.4,193,3450,female,2007
Adelie,Torgersen,38.8,17.0,188,2900,female,2009
Adelie,Torgersen,40.3,17.0,176,3450,female,2009
Adelie,Torgersen,39.2,17.1,191,3050,female,2009
Adelie,Torgersen,38.6,17.8,190,3325,female,2009
Adelie,Torgersen,36.4,17.9,185,3700,female,2007
Adelie,Torgersen,41.1,17.6,182,3225,female,2007
Adelie,Torgersen,34.8,17.2,189,3200,female,2008
Adelie,Torgersen,40.7,16.7,191,3725,female,2008
Adelie,Torgersen,38.6,17.7,191,3275,female,2009
Adelie,Torgersen,38.7,16.9,187,2900,female,2009
Adelie,Torgersen,40.9,16.8,191,3750,female,2008
Adelie,Torgersen,40.2,17.9,194,3225,female,2007
Adelie,Torgersen,33.6,19.0,190,3575,female,2008
Adelie,Torgersen,34.4,18.4,184,3325,female,2007
Adelie,Torgersen,39.5,17.4,186,3750,female,2007
Adelie,Torgersen,36.3,17.1,187,3150,female,2009
Adelie,Torgersen,35.6,17.6,190,3675,female,2008
Adelie,Torgersen,36.6,17.7,185,3700,female,2007
Adelie,Torgersen,38.5,19.0,195,3475,female,2007
Adelie,Torgersen,35.2,15.9,186,3050,female,2009
Adelie,Torgersen,38.5,17.9,190,3300,female,2009
Adelie,Torgersen,36.1,16.2,187,3550,female,2008
Adelie,Torgersen,39.0,17.1,191,3075,female,2009
Adelie,Torgersen,35.6,17.0,189,3350,female,2009
Adelie,Torgersen,39.5,17.2,196,3525,female,2008
Adelie,Torgersen,38.8,18.9,195,3475,female,2007
Adelie,Torgersen,40.5,18.0,195,3225,female,2007
Adelie,Torgersen,36.3,16.2,187,3550,female,2008
Adelie,Torgersen,35.9,16.6,190,3075,female,2008
Adelie,Torgersen,36.1,16.0,186,3550,female,2008
Adelie,Torgersen,34.6,17.2,189,3200,female,2008
Adelie,Torgersen,36.6,17.9,185,3675,female,2007
Adelie,Torgersen,38.5,17.1,188,2875,female,2009
Adelie,Torgersen,40.9,16.8,191,3700,female,2008
Adelie,Torgersen,38.3,16.9,188,2950,female,2009
Adelie,Torgersen,41.1,16.9,191,3700,female,2008
Adelie,Torgersen,36.6,17.7,185,3675,female,2007
Adelie,Torgersen,41.0,17.6,182,3225,female,2007
Adelie,Torgersen,40.5,18.0,195,3225,female,2007
Adelie,Torgersen,38.5,17.1,188,2900,female,2009
Adelie,Torgersen,36.6,19.2,193,3475,female,2007
Adelie,Torgersen,36.5,19.2,192,3450,female,2007
Adelie,Torgersen,36.0,16.6,190,3025,female,2008
Adelie,Torgersen,36.5,17.2,188,3175,female,2009
Adelie,Torgersen,38.5,17.9,190,3300,female,2009
Adelie,Torgersen,40.5,17.9,195,3250,female,2007
Adelie,Torgersen,34.0,19.1,190,3600,female,2008
Adelie,Torgersen,35.2,15.9,186,3075,female,2009
Adelie,Torgersen,35.6,17.6,190,3650,female,2008
Adelie,Torgersen,39.7,17.3,185,3800,female,2007
Adelie,Torgersen,41.0,17.6,183,3200,female,2007
Adelie,Torgersen,33.7,19.1,190,3625,female,2008
Adelie,Torgersen,36.4,18.8,187,3775,female,2008
Adelie,Torgersen,36.6,17.7,185,3675,female,2007
Adelie,Torgersen,38.5,19.0,195,3425,female,2007
Adelie,Torgersen,36.7,17.9,185,3700,female,2007
Adelie,Torgersen,38.9,17.7,181,3625,female,2007
Adelie,Torgersen,34.4,17.2,189,3150,female,2008
Adelie,Torgersen,34.5,18.4,184,3325,female,2007
Adelie,Torgersen,35.7,17.4,189,3700,female,2008
Adelie,Torgersen,40.9,16.7,191,3725,female,2008
Adelie,Torgersen,39.6,17.2,186,3775,female,2007
Adelie,Torgersen,40.3,18.0,196,3250,female,2007
Adelie,Torgersen,36.5,17.8,185,3700,female,2007
Adelie,Torgersen,40.9,17.6,182,3200,female,2007
Adelie,Torgersen,41.0,17.6,182,3200,female,2007
Adelie,Torgersen,33.7,19.0,190,3600,female,2008
Adelie,Torgersen,40.9,16.8,190,3650,female,2008
Adelie,Torgersen,35.2,17.5,190,3675,female,2008
Adelie,Torgersen,36.8,19.3,193,3475,female,2007
Adelie,Torgersen,38.5,18.0,190,3325,female,2009
Adelie,Torgersen,38.4,17.8,190,3275,female,2009
Adelie,Torgersen,40.5,18.0,195,3250,female,2007
Adelie,Torgersen,36.8,19.3,193,3450,female,2007
Adelie,Torgersen,34.4,18.3,185,3300,female,2007
Adelie,Torgersen,35.2,15.9,186,3100,female,2009
Adelie,Torgersen,33.6,19.0,190,3575,female,2008
Adelie,Torgersen,36.0,16.6,189,3075,female,2008
Adelie,Torgersen,40.5,18.0,195,3300,female,2007
Adelie,Torgersen,41.1,17.6,182,3175,female,2007
Adelie,Torgersen,39.2,17.1,191,3050,female,2009
Adelie,Torgersen,33.6,19.1,190,3600,female,2008
Adelie,Torgersen,35.2,15.9,185,3050,female,2009
Adelie,Torgersen,36.3,16.1,187,3550,female,2008
Adelie,Torgersen,35.4,15.9,185,3025,female,2009
Adelie,Torgersen,35.4,15.8,186,3050,female,2009
Adelie,Torgersen,33.6,19.0,190,3575,female,2008
Adelie,Torgersen,41.1,17.7,182,3175,female,2007
Adelie,Torgersen,41.0,17.6,182,3200,female,2007
Adelie,Torgersen,36.2,17.2,187,3125,female,2009
Adelie,Torgersen,34.6,17.2,190,3200,female,2008
Adelie,Torgersen,38.6,17.0,188,2900,female,2009
Adelie,Torgersen,35.9,17.0,189,3325,female,2009
Adelie,Torgersen,36.9,18.9,187,3825,female,2008
Adelie,Torgersen,40.7,16.8,191,3700,female,2008
Adelie,Torgersen,40.6,18.0,195,3250,female,2007
Adelie,Torgersen,35.1,15.9,186,2950,female,2009
Adelie,Torgersen,40.7,16.8,191,3700,female,2008
Adelie,Torgersen,34.7,17.2,189,3250,female,2008
Adelie,Torgersen,39.0,17.1,192,3075,female,2009
Adelie,Torgersen,35.2,16.0,186,3050,female,2009
Adelie,Torgersen,35.6,17.4,191,3700,female,2008
Adelie,Torgersen,39.4,17.3,186,3775,female,2007
Adelie,Torgersen,38.9,17.8,181,3650,female,2007
Adelie,Torgersen,39.6,17.2,195,3575,female,2008
Adelie,Torgersen,35.3,15.9,186,3075,female,2009
Adelie,Torgersen,41.1,16.7,192,3700,female,2008
Adelie,Torgersen,38.9,17.6,191,3275,female,2009
Adelie,Torgersen,39.0,17.1,192,3000,female,2009
Adelie,Torgersen,38.9,19.1,195,3475,female,2007
Adelie,Torgersen,40.9,16.8,191,3700,female,2008
Adelie,Torgersen,39.0,19.1,195,3450,female,2007
Adelie,Torgersen,41.1,17.6,182,3175,female,2007
Adelie,Torgersen,39.1,17.0,191,3025,female,2009
Adelie,Torgersen,36.3,16.0,187,3550,female,2008
Adelie,Torgersen,34.8,17.2,189,3225,female,2008
Adelie,Torgersen,39.6,17.0,196,3575,female,2008
Adelie,Torgersen,36.8,17.7,185,3700,female,2007
Adelie,Torgersen,36.7,19.3,193,3425,female,2007
Adelie,Torgersen,38.5,17.7,181,3625,female,2007
Adelie,Torgersen,35.4,17.5,190,3725,female,2008
Adelie,Torgersen,38.4,17.8,190,3325,female,2009
Adelie,Torgersen,38.8,17.5,191,3275,female,2009
Adelie,Torgersen,35.6,17.0,189,3375,female,2009
Adelie,Torgersen,38.5,17.9,191,3375,female,2009
Adelie,Torgersen,39.4,17.5,186,3775,female,2007
Adelie,Torgersen,35.2,17.0,189,3300,female,2009
Adelie,Torgersen,33.5,19.0,190,3600,female,2008
Adelie,Torgersen,38.5,17.0,188,2900,female,2009
Adelie,Torgersen,36.4,17.8,185,3700,female,2007
Adelie,Torgersen,40.3,17.1,176,3475,female,2009
Adelie,Torgersen,37.1,19.3,193,3425,female,2007
Adelie,Torgersen,36.6,17.8,186,3700,female,2007
Adelie,Torgersen,36.8,17.9,185,3725,female,2007
Adelie,Torgersen,35.7,17.0,189,3325,female,2009
Adelie,Torgersen,38.9,16.9,191,3025,female,2009
Adelie,Torgersen,36.0,16.5,190,3050,female,2008
Adelie,Torgersen,36.6,19.3,193,3450,female,2007
Adelie,Torgersen,40.3,17.0,176,3450,female,2009
Adelie,Torgersen,36.6,17.9,185,3700,female,2007
Adelie,Torgersen,34.7,17.1,189,3200,female,2008
Adelie,Torgersen,38.8,17.1,191,3050,female,2009
Adelie,Torgersen,33.5,19.0,189,3600,female,2008
Adelie,Torgersen,36.7,19.4,193,3475,female,2007
Adelie,Torgersen,35.5,15.9,186,3025,female,2009
Adelie,Torgersen,40.5,18.0,195,3225,female,2007
Adelie,Torgersen,39.0,19.0,196,3475,female,2007
Adelie,Torgersen,36.3,16.0,187,3550,female,2008
Adelie,Torgersen,36.8,19.4,193,3475,female,2007
Adelie,Torgersen,33.4,19.0,190,3625,female,2008
Adelie,Torgersen,40.3,17.0,176,3450,female,2009
Adelie,Torgersen,41.0,17.6,182,3175,female,2007
Adelie,Torgersen,36.8,18.8,187,3775,female,2008
Adelie,Torgersen,38.8,17.7,192,3325,female,2009
Adelie,Torgersen,36.6,17.9,185,3700,female,2007
Adelie,Torgersen,34.7,18.4,184,3300,female,2007
Adelie,Torgersen,36.7,18.7,187,3800,female,2008
Adelie,Torgersen,40.3,18.0,195,3200,female,2007
Adelie,Torgersen,35.6,17.5,190,3750,female,2008
Adelie,Torgersen,38.4,17.8,190,3325,female,2009
Adelie,Torgersen,38.6,18.9,194,3425,female,2007
Adelie,Torgersen,38.3,17.9,190,3325,female,2009
Adelie,Torgersen,40.4,17.9,195,3275,female,2007
Adelie,Torgersen,38.6,16.9,188,2900,female,2009
Adelie,Torgersen,39.4,17.4,185,3775,female,2007
Adelie,Torgersen,39.8,17.1,197,3550,female,2008
Adelie,Torgersen,40.4,18.0,195,3300,female,2007
Adelie,Torgersen,35.2,15.8,186,3050,female,2009
Adelie,Torgersen,40.2,17.1,176,3475,female,2009
Adelie,Torgersen,38.9,17.7,181,3625,female,2007
Adelie,Torgersen,35.7,17.0,190,3300,female,2009
Adelie,Torgersen,40.3,17.0,176,3450,female,2009
Adelie,Torgersen,38.6,17.0,188,2900,female,2009
Adelie,Torgersen,40.0,18.0,195,3225,female,2007
Adelie,Torgersen,35.5,17.5,189,3750,female,2008
Adelie,Torgersen,33.6,18.9,190,3625,female,2008
Adelie,Torgersen,40.9,17.6,182,3200,female,2007
Adelie,Torgersen,36.6,19.3,193,3450,female,2007
Adelie,Torgersen,35.2,17.6,190,3700,female,2008
Adelie,Torgersen,38.6,17.0,189,2925,female,2009
Adelie,Torgersen,41.3,17.7,182,3200,female,2007
Adelie,Torgersen,36.2,16.2,187,3575,female,2008
Adelie,Torgersen,38.7,17.8,181,3625,female,2007
Adelie,Torgersen,38.9,17.7,181,3600,female,2007
Adelie,Torgersen,36.9,19.3,193,3475,female,2007
Adelie,Torgersen,38.4,17.9,190,3300,female,2009
Adelie,Torgersen,35.2,15.8,186,3075,female,2009
Adelie,Torgersen,35.4,17.4,190,3700,female,2008
Adelie,Torgersen,40.9,16.8,191,3700,female,2008
Adelie,Torgersen,39.1,17.8,181,3625,female,2007
Adelie,Torgersen,38.7,17.0,188,2900,female,2009
Adelie,Torgersen,38.6,19.0,195,3425,female,2007
Adelie,Torgersen,38.8,17.8,181,3600,female,2007
Adelie,Torgersen,33.7,19.0,190,3600,female,2008
Adelie,Torgersen,36.3,16.1,187,3525,female,2008
Adelie,Torgersen,35.6,17.0,189,3375,female,2009
Adelie,Torgersen,36.0,16.6,190,3075,female,2008
Adelie,Torgersen,36.5,18.9,187,3800,female,2008
Adelie,Torgersen,35.7,17.1,189,3350,female,2009
Adelie,Torgersen,40.0,17.1,176,3475,female,2009
Adelie,Torgersen,41.1,17.5,182,3175,female,2007
Adelie,Torgersen,40.9,16.7,191,3700,female,2008
Adelie,Torgersen,35.2,16.0,186,3000,female,2009
Adelie,Torgersen,38.4,17.0,188,2925,female,2009
Adelie,Torgersen,39.1,17.1,191,3075,female,2009
Adelie,Torgersen,38.8,17.7,191,3300,female,2009
Adelie,Torgersen,33.2,19.0,190,3600,female,2008
Adelie,Torgersen,39.6,17.4,186,3775,female,2007
Adelie,Torgersen,34.3,18.4,184,3325,female,2007
Adelie,Torgersen,33.6,19.1,190,3625,female,2008
Adelie,Torgersen,39.4,17.2,196,3550,female,2008
Adelie,Torgersen,35.3,15.8,186,3075,female,2009
Adelie,Torgersen,39.0,17.8,181,3600,female,2007
Adelie,Torgersen,35.7,17.0,189,3400,female,2009
Adelie,Torgersen,39.7,17.2,197,3575,female,2008
Adelie,Torgersen,38.6,17.1,188,2925,female,2009
Adelie,Torgersen,33.5,19.1,190,3575,female,2008
Adelie,Torgersen,33.7,19.0,190,3600,female,2008
Adelie,Torgersen,40.3,17.0,176,3450,female,2009
Adelie,Torgersen,34.0,18.4,184,3325,female,2007
Adelie,Torgersen,36.8,19.3,193,3450,female,2007
Adelie,Torgersen,40.2,16.9,176,3450,female,2009
Adelie,Torgersen,39.0,17.1,191,3025,female,2009
Adelie,Torgersen,33.5,18.9,190,3600,female,2008
Adelie,Torgersen,34.7,17.1,189,3175,female,2008
Adelie,Torgersen,35.6,17.0,189,3350,female,2009
Adelie,Torgersen,39.0,17.0,191,3025,female,2009
Adelie,Torgersen,38.6,19.0,195,3525,female,2007
Adelie,Torgersen,39.0,17.9,182,3625,female,2007
Adelie,Torgersen,38.7,17.7,190,3275,female,2009
Adelie,Torgersen,39.5,17.4,186,3825,female,2007
Adelie,Torgersen,43.1,18.5,195,4250,male,2008
Adelie,Torgersen,38.5,21.1,191,3800,male,2007
Adelie,Torgersen,42.0,19.4,198,4425,male,2008
Adelie,Torgersen,45.8,21.5,194,4225,male,2007
Adelie,Torgersen,37.8,19.8,198,3475,male,2009
Adelie,Torgersen,35.0,19.4,193,4200,male,2008
Adelie,Torgersen,41.3,18.3,195,4250,male,2009
Adelie,Torgersen,35.2,19.3,193,4200,male,2008
Adelie,Torgersen,41.4,18.3,195,4275,male,2009
Adelie,Torgersen,42.3,19.1,195,3975,male,2008
Adelie,Torgersen,37.1,20.5,199,3775,male,2009
Adelie,Torgersen,42.0,19.2,194,4000,male,2008
Adelie,Torgersen,42.6,20.7,197,4500,male,2007
Adelie,Torgersen,34.9,19.4,193,4200,male,2008
Adelie,Torgersen,41.5,18.5,202,3900,male,2009
Adelie,Torgersen,42.9,17.6,197,4725,male,2008
Adelie,Torgersen,41.4,18.5,195,4250,male,2009
Adelie,Torgersen,38.6,21.1,191,3800,male,2007
Adelie,Torgersen,41.9,19.4,198,4475,male,2008
Adelie,Torgersen,40.3,19.0,199,4025,male,2009
Adelie,Torgersen,43.0,19.2,197,3500,male,2009
Adelie,Torgersen,41.3,18.3,195,4300,male,2009
Adelie,Torgersen,41.3,18.6,202,3850,male,2009
Adelie,Torgersen,41.2,18.5,202,3850,male,2009
Adelie,Torgersen,39.0,18.8,181,3750,male,2007
Adelie,Torgersen,43.1,19.2,196,3500,male,2009
Adelie,Torgersen,40.6,19.0,199,4000,male,2009
Adelie,Torgersen,42.4,19.0,195,4000,male,2008
Adelie,Torgersen,42.0,19.4,199,4450,male,2008
Adelie,Torgersen,38.4,21.1,191,3775,male,2007
Adelie,Torgersen,42.5,20.7,197,4500,male,2007
Adelie,Torgersen,35.3,19.4,193,4175,male,2008
Adelie,Torgersen,37.4,19.5,183,3925,male,2008
Adelie,Torgersen,34.6,21.1,198,4400,male,2007
Adelie,Torgersen,43.0,19.2,197,3500,male,2009
Adelie,Torgersen,45.9,18.9,197,4150,male,2008
Adelie,Torgersen,42.5,20.7,197,4525,male,2007
Adelie,Torgersen,41.6,18.2,195,4300,male,2009
Adelie,Torgersen,39.2,19.6,195,4675,male,2007
Adelie,Torgersen,43.2,19.3,197,3525,male,2009
Adelie,Torgersen,41.9,19.2,195,4000,male,2008
Adelie,Torgersen,42.7,18.5,195,4250,male,2008
Adelie,Torgersen,45.8,18.9,197,4100,male,2008
Adelie,Torgersen,37.2,20.5,198,3775,male,2009
Adelie,Torgersen,41.9,19.5,198,4450,male,2008
Adelie,Torgersen,39.2,19.6,195,4675,male,2007
Adelie,Torgersen,42.9,18.4,195,4250,male,2008
Adelie,Torgersen,44.1,18.0,210,4025,male,2009
Adelie,Torgersen,38.7,21.2,190,3825,male,2007
Adelie,Torgersen,43.9,18.1,210,3975,male,2009
Adelie,Torgersen,42.8,18.5,195,4225,male,2008
Adelie,Torgersen,37.3,19.4,184,3850,male,2008
Adelie,Torgersen,40.8,19.0,199,4050,male,2009
Adelie,Torgersen,38.7,21.3,191,3800,male,2007
Adelie,Torgersen,40.4,19.1,199,3950,male,2009
Adelie,Torgersen,38.8,21.3,191,3775,male,2007
Adelie,Torgersen,45.7,19.0,196,4150,male,2008
Adelie,Torgersen,42.0,19.1,195,3975,male,2008
Adelie,Torgersen,34.9,19.4,193,4150,male,2008
Adelie,Torgersen,37.8,19.7,198,3525,male,2009
Adelie,Torgersen,41.4,18.4,195,4325,male,2009
Adelie,Torgersen,34.8,21.1,197,4350,male,2007
Adelie,Torgersen,39.0,19.6,195,4700,male,2007
Adelie,Torgersen,38.3,21.3,190,3775,male,2007
Adelie,Torgersen,45.9,19.0,197,4200,male,2008
Adelie,Torgersen,38.9,18.7,181,3775,male,2007
Adelie,Torgersen,37.3,19.4,184,3900,male,2008
Adelie,Torgersen,38.7,21.2,191,3800,male,2007
Adelie,Torgersen,37.3,20.5,199,3775,male,2009
Adelie,Torgersen,41.5,18.3,196,4325,male,2009
Adelie,Torgersen,42.0,19.5,198,4475,male,2008
Adelie,Torgersen,39.4,19.7,195,4675,male,2007
Adelie,Torgersen,40.8,19.0,199,3950,male,2009
Adelie,Torgersen,40.7,19.1,199,4000,male,2009
Adelie,Torgersen,39.3,19.5,195,4675,male,2007
Adelie,Torgersen,41.9,19.4,198,4475,male,2008
Adelie,Torgersen,46.0,18.8,196,4150,male,2008
Adelie,Torgersen,39.2,20.6,190,3625,male,2007
Adelie,Torgersen,42.2,19.0,195,4025,male,2008
Adelie,Torgersen,46.0,21.5,193,4175,male,2007
Adelie,Torgersen,40.3,19.0,199,4025,male,2009
Adelie,Torgersen,38.8,21.2,191,3775,male,2007
Adelie,Torgersen,42.0,19.3,198,4475,male,2008
Adelie,Torgersen,39.1,19.6,195,4650,male,2007
Adelie,Torgersen,35.1,19.3,192,4200,male,2008
Adelie,Torgersen,42.3,19.2,196,4000,male,2008
Adelie,Torgersen,38.5,21.2,191,3775,male,2007
Adelie,Torgersen,35.0,19.3,193,4200,male,2008
Adelie,Torgersen,41.8,19.4,198,4425,male,2008
Adelie,Torgersen,37.7,19.7,198,3500,male,2009
Adelie,Torgersen,41.2,18.6,189,3325,male,2009
Adelie,Torgersen,43.0,19.2,197,3500,male,2009
Adelie,Torgersen,39.7,18.4,190,3900,male,2008
Adelie,Torgersen,43.1,19.2,197,3525,male,2009
Adelie,Torgersen,38.8,21.3,191,3775,male,2007
Adelie,Torgersen,38.6,21.2,191,3800,male,2007
Adelie,Torgersen,39.7,18.4,190,3925,male,2008
Adelie,Torgersen,45.8,19.0,197,4150,male,2008
Adelie,Torgersen,40.4,19.0,199,4025,male,2009
Adelie,Torgersen,40.5,19.0,198,4000,male,2009
Adelie,Torgersen,42.9,17.7,196,4675,male,2008
Adelie,Torgersen,43.1,17.7,196,4750,male,2008
Adelie,Torgersen,39.6,18.4,190,3900,male,2008
Adelie,Torgersen,41.4,18.6,189,3325,male,2009
Adelie,Torgersen,38.5,21.2,191,3775,male,2007
Adelie,Torgersen,42.9,19.1,197,3525,male,2009
Adelie,Torgersen,45.8,18.9,197,4150,male,2008
Adelie,Torgersen,44.1,17.9,210,4000,male,2009
Adelie,Torgersen,39.0,18.7,181,3750,male,2007
Adelie,Torgersen,39.2,19.6,195,4700,male,2007
Adelie,Torgersen,37.8,19.8,198,3525,male,2009
Adelie,Torgersen,37.9,19.8,198,3500,male,2009
Adelie,Torgersen,40.5,19.0,200,4025,male,2009
Adelie,Torgersen,37.9,19.8,199,3500,male,2009
Adelie,Torgersen,42.2,19.1,195,4025,male,2008
Adelie,Torgersen,39.3,18.6,181,3725,male,2007
Adelie,Torgersen,41.5,18.5,201,3850,male,2009
Adelie,Torgersen,43.0,19.2,198,3500,male,2009
Adelie,Torgersen,39.3,19.6,194,4725,male,2007
Adelie,Torgersen,42.8,18.5,195,4225,male,2008
Adelie,Torgersen,44.2,18.0,210,4000,male,2009
Adelie,Torgersen,41.5,18.3,195,4300,male,2009
Adelie,Torgersen,41.6,18.3,195,4300,male,2009
Adelie,Torgersen,42.6,18.5,195,4250,male,2008
Adelie,Torgersen,34.6,21.1,198,4425,male,2007
Adelie,Torgersen,42.6,20.8,197,4500,male,2007
Adelie,Torgersen,42.5,20.7,197,4450,male,2007
Adelie,Torgersen,43.1,19.1,198,3525,male,2009
Adelie,Torgersen,41.4,18.5,202,3925,male,2009
Adelie,Torgersen,42.7,20.7,197,4550,male,2007
Adelie,Torgersen,45.8,18.9,197,4150,male,2008
Adelie,Torgersen,42.3,20.7,197,4525,male,2007
Adelie,Torgersen,37.3,19.3,184,3900,male,2008
Adelie,Torgersen,46.0,21.5,194,4200,male,2007
Adelie,Torgersen,40.6,19.0,199,4000,male,2009
Adelie,Torgersen,34.7,19.4,193,4150,male,2008
Adelie,Torgersen,39.8,18.5,189,3850,male,2008
Adelie,Torgersen,42.2,19.1,196,4000,male,2008
Adelie,Torgersen,37.0,19.5,184,3900,male,2008
Adelie,Torgersen,39.8,18.4,190,3875,male,2008
Adelie,Torgersen,37.6,19.7,198,3475,male,2009
Adelie,Torgersen,39.1,19.6,195,4675,male,2007
Adelie,Torgersen,37.1,19.4,184,3825,male,2008
Adelie,Torgersen,42.8,18.4,195,4225,male,2008
Adelie,Torgersen,41.8,19.4,198,4475,male,2008
Adelie,Torgersen,43.2,19.1,197,3525,male,2009
Adelie,Torgersen,41.6,19.4,197,4475,male,2008
Adelie,Torgersen,38.5,21.1,191,3775,male,2007
Adelie,Torgersen,41.4,18.6,202,3925,male,2009
Adelie,Torgersen,35.3,19.3,193,4200,male,2008
Adelie,Torgersen,41.8,19.5,198,4425,male,2008
Adelie,Torgersen,37.8,19.9,198,3525,male,2009
Adelie,Torgersen,39.4,20.5,190,3625,male,2007
Adelie,Torgersen,42.9,19.2,197,3450,male,2009
Adelie,Torgersen,39.3,18.8,181,3725,male,2007
Adelie,Torgersen,37.7,19.6,199,3500,male,2009
Adelie,Torgersen,37.8,19.8,198,3525,male,2009
Adelie,Torgersen,35.3,19.4,193,4150,male,2008
Adelie,Torgersen,39.0,19.5,196,4675,male,2007
Adelie,Torgersen,41.4,18.5,203,3850,male,2009
Adelie,Torgersen,35.1,19.4,193,4200,male,2008
Adelie,Torgersen,40.7,19.0,199,4000,male,2009
Adelie,Torgersen,39.3,20.7,190,3675,male,2007
Adelie,Torgersen,42.3,20.7,197,4475,male,2007
Adelie,Torgersen,37.7,19.8,198,3525,male,2009
Adelie,Torgersen,39.0,19.6,195,4650,male,2007
Adelie,Torgersen,41.5,18.3,195,4325,male,2009
Adelie,Torgersen,34.6,21.1,198,4425,male,2007
Adelie,Torgersen,41.6,18.2,195,4325,male,2009
Adelie,Torgersen,34.5,21.1,198,4425,male,2007
Adelie,Torgersen,39.2,19.6,195,4700,male,2007
Adelie,Torgersen,38.5,21.2,191,3800,male,2007
Adelie,Torgersen,41.9,19.5,198,4450,male,2008
Adelie,Torgersen,43.1,17.6,196,4725,male,2008
Adelie,Torgersen,41.5,18.3,195,4275,male,2009
Adelie,Torgersen,41.7,18.3,196,4300,male,2009
Adelie,Torgersen,40.7,18.9,199,4025,male,2009
Adelie,Torgersen,37.9,20.0,198,3575,male,2009
Adelie,Torgersen,37.1,19.4,183,3900,male,2008
Adelie,Torgersen,38.7,21.2,191,3800,male,2007
Adelie,Torgersen,42.9,17.5,196,4725,male,2008
Adelie,Torgersen,42.0,19.1,195,4025,male,2008
Adelie,Torgersen,42.9,18.4,195,4225,male,2008
Adelie,Torgersen,45.5,18.9,197,4125,male,2008
Adelie,Torgersen,42.3,19.1,195,3925,male,2008
Adelie,Torgersen,40.6,19.0,199,3950,male,2009
Adelie,Torgersen,41.8,19.4,198,4500,male,2008
Adelie,Torgersen,38.6,21.1,191,3775,male,2007
Adelie,Torgersen,37.0,20.6,199,3800,male,2009
Adelie,Torgersen,40.5,19.1,199,4050,male,2009
Adelie,Torgersen,39.8,18.4,190,3925,male,2008
Adelie,Torgersen,41.3,18.4,196,4275,male,2009
Adelie,Torgersen,37.7,19.8,198,3500,male,2009
Adelie,Torgersen,42.0,19.0,195,3975,male,2008
Adelie,Torgersen,42.9,18.5,195,4250,male,2008
Adelie,Torgersen,37.3,20.5,198,3750,male,2009
Adelie,Torgersen,37.9,19.7,198,3500,male,2009
Adelie,Torgersen,45.9,18.9,197,4150,male,2008
Adelie,Torgersen,35.1,19.5,193,4175,male,2008
Adelie,Torgersen,42.9,18.6,195,4275,male,2008
Adelie,Torgersen,39.6,18.4,190,3900,male,2008
Adelie,Torgersen,42.9,17.6,196,4675,male,2008
Adelie,Torgersen,37.6,20.5,199,3775,male,2009
Adelie,Torgersen,41.2,18.6,189,3325,male,2009
Adelie,Torgersen,41.3,18.5,202,3900,male,2009
Adelie,Torgersen,42.7,18.5,195,4225,male,2008
Adelie,Torgersen,41.1,18.6,189,3325,male,2009
Adelie,Torgersen,41.5,18.3,195,4275,male,2009
Adelie,Torgersen,41.9,19.5,198,4375,male,2008
Adelie,Torgersen,42.8,18.6,195,4225,male,2008
Adelie,Torgersen,44.1,18.0,210,4000,male,2009
Adelie,Torgersen,46.0,18.9,197,4125,male,2008
Adelie,Torgersen,45.9,21.5,194,4200,male,2007
Adelie,Torgersen,42.9,17.7,197,4650,male,2008
Adelie,Torgersen,38.6,21.3,191,3825,male,2007
